Datetime,Close,High,Low,Open,Volume
2025-04-23 00:00:00+00:00,4.281280040740967,4.286799907684326,4.280099868774414,4.282969951629639,0
2025-04-23 01:00:00+00:00,4.2855000495910645,4.285600185394287,4.278170108795166,4.280519962310791,0
2025-04-23 02:00:00+00:00,4.2837300300598145,4.288599967956543,4.281869888305664,4.286200046539307,0
2025-04-23 03:00:00+00:00,4.28371000289917,4.288000106811523,4.282710075378418,4.283170223236084,0
2025-04-23 04:00:00+00:00,4.2846598625183105,4.287300109863281,4.282690048217773,4.282700061798096,0
2025-04-23 05:00:00+00:00,4.281889915466309,4.286799907684326,4.281070232391357,4.284739971160889,0
2025-04-23 06:00:00+00:00,4.282340049743652,4.28695011138916,4.281499862670898,4.28203010559082,0
2025-04-23 07:00:00+00:00,4.283999919891357,4.287089824676514,4.2779998779296875,4.281000137329102,0
2025-04-23 08:00:00+00:00,4.287479877471924,4.290200233459473,4.27869987487793,4.2835001945495605,0
2025-04-23 09:00:00+00:00,4.291600227355957,4.295599937438965,4.2870001792907715,4.287930011749268,0
2025-04-23 10:00:00+00:00,4.292439937591553,4.294600009918213,4.2895002365112305,4.29157018661499,0
2025-04-23 11:00:00+00:00,4.291790008544922,4.293610095977783,4.2895002365112305,4.292439937591553,0
2025-04-23 12:00:00+00:00,4.2901201248168945,4.291790008544922,4.2855000495910645,4.291790008544922,0
2025-04-23 13:00:00+00:00,4.285799980163574,4.2902398109436035,4.284289836883545,4.289999961853027,0
2025-04-23 14:00:00+00:00,4.275750160217285,4.2862701416015625,4.27400016784668,4.286250114440918,0
2025-04-23 15:00:00+00:00,4.27692985534668,4.280200004577637,4.273990154266357,4.275760173797607,0
2025-04-23 16:00:00+00:00,4.277490139007568,4.277599811553955,4.276000022888184,4.276450157165527,0
2025-04-23 17:00:00+00:00,4.281529903411865,4.28380012512207,4.2754998207092285,4.277369976043701,0
2025-04-23 18:00:00+00:00,4.284540176391602,4.286600112915039,4.2820000648498535,4.283070087432861,0
2025-04-23 19:00:00+00:00,4.285379886627197,4.286499977111816,4.283850193023682,4.284279823303223,0
2025-04-23 20:00:00+00:00,4.27810001373291,4.286789894104004,4.27810001373291,4.285789966583252,0
2025-04-23 21:00:00+00:00,4.274899959564209,4.281099796295166,4.274899959564209,4.281099796295166,0
2025-04-23 22:00:00+00:00,4.285900115966797,4.286099910736084,4.277100086212158,4.277100086212158,0
2025-04-23 23:00:00+00:00,4.28380012512207,4.285799980163574,4.276899814605713,4.285799980163574,0
2025-04-24 00:00:00+00:00,4.28380012512207,4.285799980163574,4.2835001945495605,4.284939765930176,0
2025-04-24 01:00:00+00:00,4.28380012512207,4.285399913787842,4.283760070800781,4.28380012512207,0
2025-04-24 02:00:00+00:00,4.28380012512207,4.285699844360352,4.282100200653076,4.28380012512207,0
2025-04-24 03:00:00+00:00,4.28380012512207,4.285799980163574,4.283699989318848,4.283740043640137,0
2025-04-24 04:00:00+00:00,4.28380012512207,4.285099983215332,4.2837700843811035,4.28380012512207,0
2025-04-24 05:00:00+00:00,4.283370018005371,4.284900188446045,4.2820000648498535,4.28380012512207,0
2025-04-24 06:00:00+00:00,4.27564001083374,4.2855000495910645,4.274499893188477,4.283349990844727,0
2025-04-24 07:00:00+00:00,4.279880046844482,4.28400993347168,4.273799896240234,4.276040077209473,0
